scrape_timestamp,total_prs,source,prs,id,number,title,body,state,created_at,updated_at,closed_at,merged_at,html_url,repository_full_name,author,source.1,platform,ai_tool
,,,,3485420701,8,docs: Add explanation of time crystal and timechain,"This change adds a new markdown file, `time_crystal_timechain.md`, to document the concepts of 'time crystal' and 'timechain'. It also removes the incorrectly added `.github/CODEOWNERS` file. The author has been updated.

---
*PR created automatically by Jules for task [10778045268574649327](https://jules.google.com/task/10778045268574649327)*",open,2025-10-06T01:42:23Z,2025-10-06T01:42:24Z,,,https://github.com/arkhenoliveira-droid/Z-n-/pull/8,arkhenoliveira-droid/Z-n-,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485409952,7,feat: Add CODEOWNERS file,"This change adds a CODEOWNERS file to the .github/ directory, designating @satoshi as the owner of all files.

---
*PR created automatically by Jules for task [10778045268574649327](https://jules.google.com/task/10778045268574649327)*",closed,2025-10-06T01:34:09Z,2025-10-06T01:41:49Z,2025-10-06T01:41:10Z,,https://github.com/arkhenoliveira-droid/Z-n-/pull/7,arkhenoliveira-droid/Z-n-,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485407664,1,Fix documentation and add verification script for awesome-llm-apps,"This change addresses a large number of issues across the `awesome-llm-apps` repository, focusing on improving documentation and ensuring that all applications are easier to set up and run.

Key changes include:

- Corrected incorrect `cd` paths in numerous `README.md` files.
- Added `README.md` files to applications that were missing them, after analyzing the code to determine their purpose and usage.
- Added `requirements.txt` files where they were missing, based on the application's dependencies.
- Created a `verify_apps.py` script to automatically scan the repository for common issues, such as missing files and incorrect documentation.
- Created an `ollama_install.sh` script to simplify the setup of the Ollama environment.

While I attempted to fix all identified issues, I encountered a persistent environment problem that prevented some of my file modifications from being saved correctly. The verification script and the `verification_errors.log` are included to provide a comprehensive overview of the remaining issues.


---
*PR created automatically by Jules for task [8339405602395413353](https://jules.google.com/task/8339405602395413353)*",open,2025-10-06T01:32:27Z,2025-10-06T01:32:30Z,,,https://github.com/do0en/awesome-llm-apps/pull/1,do0en/awesome-llm-apps,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485404540,4,docs: Add comprehensive documentation to the entire repository,"This PR adds comprehensive documentation to the entire repository. It includes:
- Full JSDoc docstring coverage for all source files.
- A brand new, detailed `README.md` file that explains what the project is, how to set it up, and how to run it.

---
*PR created automatically by Jules for task [17069837436352702905](https://jules.google.com/task/17069837436352702905)*",closed,2025-10-06T01:30:04Z,2025-10-06T01:30:58Z,2025-10-06T01:30:58Z,,https://github.com/xaaug/kibanda-plus-new/pull/4,xaaug/kibanda-plus-new,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485402228,828,fix(HardwareControl): Prevent I2C race condition with mutex,"This change fixes a critical race condition that was causing system crashes due to concurrent I2C access. By wrapping all display write operations in `HardwareControl.cpp` with a mutex, it ensures thread-safe communication with the display hardware, preventing I2C errors and improving overall system stability.

---
*PR created automatically by Jules for task [1507733029669033199](https://jules.google.com/task/1507733029669033199)*",closed,2025-10-06T01:28:10Z,2025-10-06T01:28:46Z,2025-10-06T01:28:46Z,,https://github.com/rananna/back-to-the-future-timecircuits/pull/828,rananna/back-to-the-future-timecircuits,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485400883,6,feat: Implement Booking System and Main Navigation,"This change delivers a complete, end-to-end booking system. Users can now view a calendar of bookings and create new bookings via a dialog.

It also introduces a main application shell with a navigation pane, allowing users to switch between the new booking system and the existing hall management feature. A critical dependency injection bug has also been fixed, making the application stable and robust.

---
*PR created automatically by Jules for task [450764331052321914](https://jules.google.com/task/450764331052321914)*",closed,2025-10-06T01:26:59Z,2025-10-06T01:52:23Z,2025-10-06T01:52:23Z,,https://github.com/hab2025/X9-/pull/6,hab2025/X9-,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485396544,6,Fix circular dependency in AgenticLearningEngine initialization,"This change fixes a critical circular dependency bug that occurred during the initialization of the `AgenticLearningEngine` and `AgentRegistry`. The `AgenticLearningEngine` was being instantiated with a reference to the `AgentRegistry` class, which was incorrect. The solution was to remove this argument from the constructor, as the `agent_registry` is an optional parameter and is injected later via `AgentRegistry.set_learning_engine()`. This change allows the server to start up correctly.

---
*PR created automatically by Jules for task [7868967879980344667](https://jules.google.com/task/7868967879980344667)*",open,2025-10-06T01:22:56Z,2025-10-06T01:22:58Z,,,https://github.com/Yenn503/Noctis-MCP/pull/6,Yenn503/Noctis-MCP,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485392704,212,Pull request for issue #211,"Fixes #211

---
*PR created automatically by Jules for task [14678690524034417962](https://jules.google.com/task/14678690524034417962)*",closed,2025-10-06T01:19:18Z,2025-10-06T01:48:03Z,2025-10-06T01:47:59Z,,https://github.com/ochowei/rn-inc-game/pull/212,ochowei/rn-inc-game,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485387371,15,Feat: Add Cross-Compilation and Refactor Compiler Architecture,"This pull request delivers a comprehensive update to the Fystan compiler. It addresses the user's initial request to refactor the codebase for modularity by breaking down the monolithic `codegen` module into a clean, maintainable structure. Additionally, it implements a new feature for cross-compilation, allowing users to build for all the architectures specified in the `README.md` via a `--target` flag.

---
*PR created automatically by Jules for task [15893401102108694683](https://jules.google.com/task/15893401102108694683)*",closed,2025-10-06T01:14:30Z,2025-10-06T01:15:54Z,2025-10-06T01:15:48Z,,https://github.com/fystan/Fystan/pull/15,fystan/Fystan,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485375353,1,Update file headers and improve README,"This commit standardizes all .c and .h file headers and updates the README.md to accurately reflect the project structure and provide a better overview. It also renames the `massage` directory to `message` for clarity.

---
*PR created automatically by Jules for task [11621938476386491802](https://jules.google.com/task/11621938476386491802)*",open,2025-10-06T01:06:30Z,2025-10-06T01:06:31Z,,,https://github.com/yeekongGK/miu_library/pull/1,yeekongGK/miu_library,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485370780,17,ci: Overhaul and consolidate the CI workflow,"This PR overhauls the CI pipeline to follow best practices. It consolidates the previous `php-ci.yml` and `php.yml` files into a single, comprehensive `ci.yml` workflow.

The new workflow introduces several key improvements:
- **PHP Matrix:** Tests now run against PHP 8.1, 8.2, and 8.3.
- **Quality Gates:** PHPStan and PHP-CS-Fixer are now required to pass.
- **Coverage Reporting:** Code coverage is generated and uploaded to Codecov.
- **Branching Strategy:** The CI now triggers on pushes and PRs to `main` and `develop`.

This provides a much more robust and reliable CI process for the project.

---
*PR created automatically by Jules for task [13827168046774375748](https://jules.google.com/task/13827168046774375748)*",closed,2025-10-06T01:03:14Z,2025-10-06T01:03:51Z,2025-10-06T01:03:51Z,,https://github.com/Loofy147/Maintenance-life/pull/17,Loofy147/Maintenance-life,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485369215,827,Fix: Ensure animation sequence dropdown reflects saved value,"This commit fixes a race condition in the web UI that prevented the animation sequence dropdown from correctly displaying the saved value on page load.

The `initializeUI` function in `data/main_ui.js` was attempting to apply settings to the dropdown before it had been populated with options from the server.

The fix involves two changes:
1.  The `populateSequences()` function is now called and awaited *before* `applySettings()` to ensure the dropdown is populated first.
2.  A guard clause has been added to `applySettings()` to check that the dropdown has options before attempting to set its value, improving robustness.

---
*PR created automatically by Jules for task [15313928195990792151](https://jules.google.com/task/15313928195990792151)*",closed,2025-10-06T01:02:04Z,2025-10-06T01:02:22Z,2025-10-06T01:02:22Z,,https://github.com/rananna/back-to-the-future-timecircuits/pull/827,rananna/back-to-the-future-timecircuits,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485366487,4,Jules PR,"Jules PR

---
*PR created automatically by Jules for task [14458995024472992956](https://jules.google.com/task/14458995024472992956)*",closed,2025-10-06T00:59:12Z,2025-10-06T01:32:52Z,2025-10-06T01:03:07Z,,https://github.com/nicthegreatest/MilkDrop3/pull/4,nicthegreatest/MilkDrop3,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3485364785,16,test: Add unit tests for MaintenanceSession entity,"This PR addresses the low test coverage of the `MaintenanceSession` entity by adding a full suite of unit tests. The new tests cover all state transitions and logic, bringing the class to 100% test coverage and improving the overall stability of the application.

---
*PR created automatically by Jules for task [13827168046774375748](https://jules.google.com/task/13827168046774375748)*",closed,2025-10-06T00:57:19Z,2025-10-06T00:58:00Z,2025-10-06T00:58:00Z,,https://github.com/Loofy147/Maintenance-life/pull/16,Loofy147/Maintenance-life,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
